z;id;descricao;id;descricao
7862425940537143127;26;Vehicle simulation;21;Cultural differences
7872530443731682569;31;Multiplayer online battle arena (MOBA);2;Shooter games
7873753805838800817;38;Sports game;39;Competitive
7886063397843893193;28;Artillery game;2;Shooter games
7891305164846040798;40;Sports-based fighting;5;Stealth game
7894048075301856412;49;Art game;32;Tower defense
7902508420243925860;40;Sports-based fighting;3;Fighting games
7916558987743966652;6;Survival games;3;Fighting games
7916882802586388712;52;Educational game;31;Multiplayer online battle arena (MOBA)
7920177607791243745;16;MMORPG;33;Turn-based strategy (TBS)
7922291384438817979;29;Real-time strategy (RTS);41;MMO
7930070750858364218;41;MMO;53;Electronic sports
7934079772074965386;12;Visual novels;9;Metroidvania
7937875331477445254;33;Turn-based strategy (TBS);11;Graphic adventures
7942514063325195085;50;Casual game;16;MMORPG
7949739414289893148;29;Real-time strategy (RTS);45;Logic game
7949975984497825971;29;Real-time strategy (RTS);55;Personalized game
7950724867691791729;34;Turn-based tactics (TBT);34;Turn-based tactics (TBT)
7950776079642215508;22;Choices;2;Shooter games
7951133138502766100;35;Wargame;3;Fighting games
7951398374046320446;27;4X game;55;Personalized game
7960781701766787323;21;Cultural differences;46;Trivia game
7976329619258926857;16;MMORPG;52;Educational game
7980196159267941804;9;Metroidvania;7;Rhythm games
8000716454758836015;30;Real-time tactics (RTT);12;Visual novels
8012581395427159052;52;Educational game;5;Stealth game
8037450796734189910;50;Casual game;22;Choices
8038778860118767086;42;Casual games;22;Choices
8038854761047893460;32;Tower defense;56;Serious game
8042193452244805506;24;Construction and management simulation;29;Real-time strategy (RTS)
8052766870969930819;42;Casual games;15;Action RPG
8056738319896400668;32;Tower defense;2;Shooter games
8066022562021352425;23;Fantasy;28;Artillery game
8066672835092740348;13;Interactive movie;14;Real-time 3D adventures
8066802494945300530;38;Sports game;9;Metroidvania
8076546442523994755;41;MMO;23;Fantasy
8079150471890857798;12;Visual novels;52;Educational game
8085822263462300602;36;Grand strategy wargame;7;Rhythm games
8086576880601495066;44;Programming game;18;Tactical RPG
8089175039084985366;24;Construction and management simulation;52;Educational game
8093588057816446242;14;Real-time 3D adventures;18;Tactical RPG
8094846092965527487;6;Survival games;11;Graphic adventures
8097006188704307427;21;Cultural differences;25;Life simulation
8118411455241668048;17;Roguelikes;15;Action RPG
8124359975964805418;52;Educational game;44;Programming game
8127495950758854754;13;Interactive movie;26;Vehicle simulation
8141431101207548920;37;Racing;23;Fantasy
8142594447220892783;10;Text adventures;39;Competitive
8142732236265132866;50;Casual game;24;Construction and management simulation
8143206917828555017;19;Sandbox RPG;13;Interactive movie
8150091565387653407;56;Serious game;9;Metroidvania
8153223937876034039;18;Tactical RPG;7;Rhythm games
8158435037012668398;33;Turn-based strategy (TBS);55;Personalized game
8163321023165794209;52;Educational game;24;Construction and management simulation
8171639248320658977;17;Roguelikes;5;Stealth game
8173241086951815669;22;Choices;15;Action RPG
8177249997167659369;24;Construction and management simulation;26;Vehicle simulation
8177952626935746677;3;Fighting games;47;Board game / Card game
8179586538722888262;33;Turn-based strategy (TBS);26;Vehicle simulation
8180666612149093095;46;Trivia game;50;Casual game
8181077560102212447;46;Trivia game;5;Stealth game
8181206189950832726;39;Competitive;12;Visual novels
8184134355295425390;50;Casual game;31;Multiplayer online battle arena (MOBA)
8191354353794050071;17;Roguelikes;39;Competitive
8192565403080881242;54;Exergame;29;Real-time strategy (RTS)
8195986907701863611;34;Turn-based tactics (TBT);7;Rhythm games
8197011122987278301;28;Artillery game;37;Racing
8197721550485998203;25;Life simulation;7;Rhythm games
8201500355867935136;27;4X game;1;Platform games
8203291115756568141;10;Text adventures;28;Artillery game
8207037397338563956;25;Life simulation;23;Fantasy
8221932973624120891;17;Roguelikes;31;Multiplayer online battle arena (MOBA)
8224089921697680300;46;Trivia game;17;Roguelikes
8228838747036823359;31;Multiplayer online battle arena (MOBA);56;Serious game
8280350339074741200;35;Wargame;4;Beat em up games
8286895087991729133;46;Trivia game;53;Electronic sports
8291783943133121002;33;Turn-based strategy (TBS);6;Survival games
8293799141897175889;36;Grand strategy wargame;43;Party game
8305541778825148815;39;Competitive;53;Electronic sports
8306380524774994893;33;Turn-based strategy (TBS);49;Art game
8307496068682392417;3;Fighting games;5;Stealth game
8307675800963321892;40;Sports-based fighting;2;Shooter games
8307966732392225585;18;Tactical RPG;37;Racing
8308488741598530061;18;Tactical RPG;31;Multiplayer online battle arena (MOBA)
8309493200693389838;51;Christian game;39;Competitive
8331108430618655497;20;First-person party-based RPG;19;Sandbox RPG
8331482035942888372;24;Construction and management simulation;39;Competitive
8338679001127748897;53;Electronic sports;39;Competitive
8339398619508025162;21;Cultural differences;8;Survival horror
8339830333679491691;27;4X game;50;Casual game
8343810463737785671;10;Text adventures;52;Educational game
8346604564368387261;21;Cultural differences;45;Logic game
8351567004680665068;54;Exergame;56;Serious game
8367034407796643649;54;Exergame;52;Educational game
8369301872910694883;55;Personalized game;56;Serious game
8370924046707655728;47;Board game / Card game;4;Beat em up games
8388224456784378518;55;Personalized game;48;Advergame
8396441611863945287;3;Fighting games;31;Multiplayer online battle arena (MOBA)
8399640538372801387;29;Real-time strategy (RTS);44;Programming game
8399959702045149279;35;Wargame;52;Educational game
8407274289727398411;20;First-person party-based RPG;24;Construction and management simulation
8410308459263001559;46;Trivia game;33;Turn-based strategy (TBS)
8410336358329218606;15;Action RPG;45;Logic game
8410959528879859895;24;Construction and management simulation;14;Real-time 3D adventures
8423404673004629129;37;Racing;22;Choices
8423420408764740162;20;First-person party-based RPG;43;Party game
8423509689405800509;17;Roguelikes;30;Real-time tactics (RTT)
8423675395248864020;35;Wargame;37;Racing
8424743898826871254;24;Construction and management simulation;53;Electronic sports
8430645801982981659;52;Educational game;19;Sandbox RPG
8441062371769651647;20;First-person party-based RPG;54;Exergame
8442639745199024947;16;MMORPG;8;Survival horror
8447198353085300418;55;Personalized game;45;Logic game
8447291805668974689;30;Real-time tactics (RTT);44;Programming game
8447509049584765006;7;Rhythm games;1;Platform games
8455340144172044314;46;Trivia game;3;Fighting games
8461594251992618331;15;Action RPG;23;Fantasy
8468054753708797122;41;MMO;12;Visual novels
8468484308421477937;35;Wargame;18;Tactical RPG
8479028421324978826;24;Construction and management simulation;25;Life simulation
8481005332318582939;19;Sandbox RPG;34;Turn-based tactics (TBT)
8483952806659798308;40;Sports-based fighting;38;Sports game
8488786211643045493;26;Vehicle simulation;32;Tower defense
8489513911308940818;27;4X game;35;Wargame
8489974881045863905;44;Programming game;45;Logic game
8491147929326223585;36;Grand strategy wargame;4;Beat em up games
8492561878515134502;44;Programming game;23;Fantasy
8493372857270210353;48;Advergame;28;Artillery game
8494471409689578514;41;MMO;14;Real-time 3D adventures
8497519539962331117;44;Programming game;27;4X game
8503479738962205254;5;Stealth game;32;Tower defense
8508748284237173520;5;Stealth game;31;Multiplayer online battle arena (MOBA)
8510854200828764015;41;MMO;22;Choices
8511082026341078571;11;Graphic adventures;32;Tower defense
8521708576050668182;51;Christian game;16;MMORPG
8539933184961989359;44;Programming game;4;Beat em up games
8542666495469351291;56;Serious game;44;Programming game
8550948013047518279;25;Life simulation;47;Board game / Card game
8562745981358770555;11;Graphic adventures;55;Personalized game
8567584933888484992;28;Artillery game;13;Interactive movie
8574717667871139759;16;MMORPG;12;Visual novels
8575833213221028218;40;Sports-based fighting;47;Board game / Card game
8580702061805291674;15;Action RPG;38;Sports game
8584755090329575628;43;Party game;39;Competitive
8588202374173013128;31;Multiplayer online battle arena (MOBA);29;Real-time strategy (RTS)
8594342514478915931;10;Text adventures;4;Beat em up games
8601135620137231630;28;Artillery game;16;MMORPG
8603468380359180988;21;Cultural differences;23;Fantasy
8612795756268199230;44;Programming game;30;Real-time tactics (RTT)
8619573654707059891;8;Survival horror;18;Tactical RPG
8620843026782037382;26;Vehicle simulation;14;Real-time 3D adventures
8622442629559826542;31;Multiplayer online battle arena (MOBA);19;Sandbox RPG
8622612063810031728;44;Programming game;39;Competitive
8623534823064053925;30;Real-time tactics (RTT);45;Logic game
8628507213072978508;8;Survival horror;47;Board game / Card game
8632662280185162260;52;Educational game;30;Real-time tactics (RTT)
8653595137086456017;11;Graphic adventures;43;Party game
8658879125105544795;11;Graphic adventures;10;Text adventures
8668189177875390294;51;Christian game;7;Rhythm games
8672180241832970571;34;Turn-based tactics (TBT);13;Interactive movie
8674145442824635498;33;Turn-based strategy (TBS);30;Real-time tactics (RTT)
8686440630760410203;19;Sandbox RPG;9;Metroidvania
8709061197250005802;28;Artillery game;30;Real-time tactics (RTT)
8710240464788779328;22;Choices;42;Casual games
8725566314994057068;8;Survival horror;31;Multiplayer online battle arena (MOBA)
8735209610636543697;5;Stealth game;34;Turn-based tactics (TBT)
8747935596465664098;48;Advergame;34;Turn-based tactics (TBT)
8748454760909546490;25;Life simulation;33;Turn-based strategy (TBS)
8770655119355051942;43;Party game;42;Casual games
8792182429811974875;45;Logic game;45;Logic game
8802545923888073779;27;4X game;6;Survival games
8816986680803892353;35;Wargame;25;Life simulation
8817697474202579802;5;Stealth game;38;Sports game
8821546217451572661;12;Visual novels;26;Vehicle simulation
8823888973210934962;16;MMORPG;3;Fighting games
8828471052767979189;2;Shooter games;39;Competitive
8833672059137749927;52;Educational game;10;Text adventures
8837588999507133458;17;Roguelikes;34;Turn-based tactics (TBT)
8842496617965972635;16;MMORPG;38;Sports game
8846403536280057347;17;Roguelikes;46;Trivia game
8853658961194616799;26;Vehicle simulation;51;Christian game
8855743227850759566;54;Exergame;6;Survival games
8859473930816838235;49;Art game;24;Construction and management simulation
8864325400086133159;50;Casual game;9;Metroidvania
8866185544038933493;6;Survival games;16;MMORPG
8873024065134019923;34;Turn-based tactics (TBT);54;Exergame
8875910107034919890;38;Sports game;38;Sports game
8877787299730063743;42;Casual games;52;Educational game
8877976831956933816;56;Serious game;22;Choices
8880586406533098873;36;Grand strategy wargame;21;Cultural differences
8881050788693120035;43;Party game;53;Electronic sports
8883370364013725647;6;Survival games;18;Tactical RPG
8886847656867546364;42;Casual games;14;Real-time 3D adventures
8887284714758995573;6;Survival games;50;Casual game
8918719384512737540;40;Sports-based fighting;35;Wargame
8920088895833779219;29;Real-time strategy (RTS);52;Educational game
8926111165354245615;6;Survival games;26;Vehicle simulation
8935075446104894838;46;Trivia game;9;Metroidvania
8936542778588420904;14;Real-time 3D adventures;26;Vehicle simulation
8950637457587870496;14;Real-time 3D adventures;5;Stealth game
8958125972483668689;32;Tower defense;53;Electronic sports
8960320704162366558;48;Advergame;16;MMORPG
8960600484835367483;17;Roguelikes;53;Electronic sports
8961152703298421242;9;Metroidvania;46;Trivia game
8961774995941888563;27;4X game;4;Beat em up games
8979428420599691159;18;Tactical RPG;10;Text adventures
8980536666200215267;10;Text adventures;19;Sandbox RPG
8982173744559101491;7;Rhythm games;53;Electronic sports
8989506290038925766;12;Visual novels;20;First-person party-based RPG
8994110740656596065;50;Casual game;21;Cultural differences
8994598393149866627;11;Graphic adventures;40;Sports-based fighting
8997516824495720440;22;Choices;22;Choices
8998975161541281418;49;Art game;18;Tactical RPG
9000896317945518501;24;Construction and management simulation;43;Party game
9005299439002808215;56;Serious game;19;Sandbox RPG
9005783815793185787;6;Survival games;47;Board game / Card game
9007025160013384978;49;Art game;29;Real-time strategy (RTS)
9012966158338059920;45;Logic game;1;Platform games
9013872098175587677;8;Survival horror;55;Personalized game
9016223509913321859;39;Competitive;20;First-person party-based RPG
9021570148954430760;53;Electronic sports;43;Party game
9026979590334815625;22;Choices;13;Interactive movie
9033803861478519688;34;Turn-based tactics (TBT);47;Board game / Card game
9034144059687671388;10;Text adventures;18;Tactical RPG
9035070551630365181;30;Real-time tactics (RTT);49;Art game
9043971669108728775;26;Vehicle simulation;5;Stealth game
9049273589866200190;49;Art game;46;Trivia game
9049983804948921855;38;Sports game;46;Trivia game
9062146096399790373;40;Sports-based fighting;52;Educational game
